Match ID,Event ID,Formation,Lineup
3749528,ccc71049-23cd-4d99-8118-1eb984db2cf9,442,"{20015,40222,38412,15654,12529,15515,40221,24972,15754,15512,15516}"
3749528,9a05b7e9-a839-4fb1-ae14-6ce8ee453806,442,"{20446,20059,40230,40225,40233,40228,40234,20326,40227,40226,40231}"
3749528,6c02f9dd-9c13-4e01-aa3d-fd71d65be2d7,442,"{20015,40222,38412,15654,26194,26014,40221,15754,19312,15512,15516}"
3749552,5a31a73b-1ddf-407e-9261-bd449192fd8a,4321,"{13042,15402,20171,20341,16890,24805,15660,40246,5207,20175,19729}"
3749552,c5ba9327-71f6-4d86-8c59-b456d8bc9c66,442,"{20015,40222,15654,38412,12529,40221,15515,24972,15754,15042,15516}"
3749552,caf6d623-9aca-405c-b515-e0d46fcb3499,4231,"{13042,15402,20171,20341,40246,15660,24805,5207,26199,20175,19729}"
3749552,0f835503-dc27-46b7-bba4-886b716812dd,442,"{20015,40222,15654,38412,12529,40221,26014,24972,15754,15515,15516}"
3749590,0603e956-98a8-481f-9f7e-d66025780cad,442,"{40236,375888,38569,375887,375889,15049,375890,40237,40239,40242,38556}"
3749590,3342dc98-3020-4680-b48b-65e59c5eb3bd,442,"{20015,38412,15637,26194,12529,40221,26014,15754,19312,15042,40255}"
3749590,2daf4be9-2786-48fd-afc4-ddd1046e5b62,442,"{40236,375888,38569,375887,375889,375890,40239,40237,375886,40242,38556}"
3749590,85b0fce4-a85f-4c74-9105-1085c106c6af,442,"{20015,38412,15637,26194,20302,26014,40221,15754,19312,12529,15512}"
3749590,9be325cf-e09d-4580-a709-1ab74dedfab6,442,"{40236,375888,38569,375887,375889,375890,375886,45969,40239,40240,40237}"
3749590,0c179387-d664-4dd1-844c-0a87cf6fef4b,3412,"{20015,15654,15637,26194,38412,20302,40221,26014,19312,12529,15512}"
3749603,302ad8f4-fe32-40f3-86ec-0e853e730fed,451,"{15036,40408,40421,40422,40420,40423,40412,40411,40409,40407,40424}"
3749603,c7927cb5-4ee4-4e73-84bf-98d2244e98b0,442,"{20015,40222,38412,15637,12529,15515,24972,15754,19312,15516,23816}"
3749631,604f9d94-6bc6-4655-8b0d-fb8a80049d9b,442,"{20015,40222,38412,15637,12529,40221,15515,24972,19312,23816,15516}"
3749631,5d11c5ee-d770-4309-814f-85461a552cec,442,"{40438,40436,40441,40445,377676,20193,40435,40434,377674,40437,40433}"
3749631,76c60005-1a88-47f2-a25e-16e95f00c57e,442,"{40438,40436,40441,40445,377676,40435,11009,40434,377674,40433,40437}"
3749631,787d871e-cb79-4c79-be33-6789757110d9,433,"{40438,40436,40441,40445,377676,40435,40434,377674,40437,40442,40433}"
3749642,90f4cb3a-7815-45b4-b5fe-af9c83fdc8c4,442,"{20015,40222,38412,15637,12529,15515,26014,15754,19312,15042,15516}"
3749642,69d9857a-5598-4a37-8900-adf7d4568da2,442,"{40378,40416,40380,40417,40377,13808,40379,20153,40376,40418,40375}"
3764440,d130c53e-c291-48bc-8372-721330fb160b,433,"{20055,43728,5213,5492,5211,6947,8118,30486,22390,4447,5503}"
3764440,d5c25be3-487e-40a0-887d-f5d274d2d57b,343,"{24165,6663,24169,9857,7897,5691,24517,18783,12072,15880,7064}"
3764440,0d407d46-ea6d-4a9b-942a-34a502026690,4231,"{20055,43728,5213,5492,5211,30486,8118,22390,5503,5477,4447}"
3764440,e1b891f7-79d3-4672-8512-0bb427b96bd6,343,"{24165,6663,24169,9857,24251,5691,24517,18783,12072,23825,7064}"
3764661,a8705d9e-0ce2-4f67-91e1-3486ed7a2fc2,442,"{11748,6699,6397,6665,3023,35473,6667,6649,6842,6393,6391}"
3764661,fba722f6-c49f-49ad-8b42-b187a6716457,433,"{20055,21881,32480,6826,5211,5203,8118,30486,5477,5487,5503}"
3773369,eae9e4da-8943-4eb9-a7bf-20a5ae54cca2,3421,"{20055,43728,8118,6826,21881,5211,5203,30486,5503,5487,5477}"
3773369,fa230b58-297b-499f-8ab8-3bd675665c3b,352,"{25598,11677,6603,21399,6564,23322,23307,11670,6656,24681,23812}"
3773369,aa63b779-ae87-4cf1-8cdf-5c98c365e60c,3511,"{25598,11677,6603,21399,6564,23322,30483,22199,11670,6656,23812}"
3773369,5e0f5be4-5be5-425e-8db1-fec818cf5edf,3421,"{20055,43728,32480,6826,22390,5211,5203,39073,5503,30486,5477}"
3773369,a62f1449-6859-4d44-ae0a-b1f6e9ba2326,3511,"{25598,11677,6603,16298,6787,23322,30483,6656,20063,22199,23812}"
3773369,04184f8b-76b9-4602-9632-a7ab67fe01a5,3511,"{25598,11677,6603,16298,6787,23322,30483,20063,6656,22199,23812}"
3773369,363234a0-ef56-439e-b621-c0d403474c84,3511,"{25598,16298,6603,11677,6787,23322,30483,20063,6656,22199,23812}"
3773372,b4d4b45a-9c5f-4b07-a886-4fb7d3c2f84b,352,"{20055,43728,5213,6826,21881,5211,5203,8118,30486,5503,5487}"
3773372,84f65597-851b-4c75-a93d-2df43a0788c0,343,"{6378,6376,11167,6790,3308,5633,6840,5199,6377,3245,5246}"
3773372,492419df-1bd2-4c9f-95d7-b59bb205cca2,433,"{20055,32480,5213,6826,5211,39073,6379,8118,5477,5487,5503}"
3773377,a0e4160a-e3b4-462a-9f27-36e81ca877a5,4141,"{20055,21881,32480,43728,5211,5203,5487,30486,3501,4447,5503}"
3773377,a1af69b2-5f1e-41c8-929b-446dc3ad4264,442,"{6898,6797,6746,4267,6596,38792,6583,24267,5186,6297,4367}"
3773377,a74977b2-6074-4e3b-9f6b-7d373a67a8c3,4231,"{20055,21881,32480,43728,5211,30486,8118,5503,5487,3501,4447}"
3773377,1139c718-084e-426c-a3dd-a28d51bb851e,4231,"{20055,21881,32480,43728,5211,30486,8118,22390,5503,3501,4447}"
3773377,d95db188-6035-4c33-ba00-bdc0b2bc64a7,343,"{20055,43728,32480,6826,21881,5211,30486,8118,22390,4447,5503}"
3773386,d2bccfa7-36d1-408a-8146-73e352d06887,4141,"{6629,6923,6615,3093,6612,10605,26387,6622,9462,24049,25134}"
3773386,2f5fae8c-fc9b-4319-914a-884e71023c3b,4231,"{6590,6379,5213,6826,5211,5203,8118,5477,5503,30756,5487}"
3773386,f619e4de-999a-4d66-abe1-9f4a2d58797d,4231,"{6590,6379,5213,8118,5211,6947,30486,22390,5503,30756,5487}"
3773387,8db26133-aca6-495c-ac2e-7012b88c5d6c,442,"{23344,11676,6592,5598,6784,6807,11669,32673,6782,6684,6668}"
3773387,42ac0c71-9115-43f3-803e-28e2a81c4f42,352,"{20055,32480,5213,6826,5477,5211,5203,8118,30486,5487,5503}"
3773387,ee0be757-d048-4a5b-9c31-a583e3a08126,352,"{20055,32480,5213,6826,5477,5211,5203,8118,30486,5503,5487}"
3773387,b6b1c93c-8205-4517-b1c1-7fa1e89bd2cc,442,"{23344,11676,6592,6807,6784,23966,11669,32673,6668,6684,30593}"
3773403,4b75abec-7e9b-4dfd-a884-3e247844a09c,4231,"{20055,43728,32480,5492,5211,6947,8118,5477,30486,5487,5503}"
3773403,3d5efc20-5d76-44e8-b38f-30cdd882aa57,442,"{11748,6699,6877,6665,3023,6775,35473,6649,6842,6391,6393}"
3773403,c4ded2ff-5fcb-48b8-86e8-0f977946925b,3421,"{20055,32480,5492,6826,43728,5211,6379,8118,5477,30486,5503}"
3773415,1893a0ff-3711-4a97-8259-ef2013a5bab9,433,"{20055,21881,5213,6826,5211,5203,8118,30486,5477,5487,5503}"
3773415,2a451c81-4437-47fb-887d-a649aa102ea4,4141,"{29198,24322,23934,24593,24616,24712,23973,6613,23811,23971,20542}"
3773415,df27919b-bf7a-48a5-a31b-56d0496b47f0,4141,"{29198,24322,23934,24593,24616,23970,23973,23967,23811,6613,7578}"
3773415,22af56af-0543-44bd-b282-268cd26515cf,433,"{20055,21881,5213,6826,5211,5203,8118,30486,5487,5477,5503}"
3773415,7ef22c88-4464-4cfa-89fd-ab9456c1384c,433,"{20055,21881,5213,6826,5211,6947,8118,30486,5477,5503,4447}"
3773415,e4e517be-35cd-47ff-8d61-38b970064fce,4231,"{20055,21881,5213,6826,5211,6947,8118,22390,5503,5477,4447}"
3773415,77726067-a48f-46e8-b126-64830fccbda8,352,"{29198,24322,23934,24593,6908,24616,30370,23970,23967,7578,6613}"
3773415,98e3d63a-e3f9-4fc0-bab6-f10937a15450,433,"{20055,43728,5213,6826,5211,8118,6947,24841,22390,5503,4447}"
3773428,f7c60ec5-48aa-40f5-b8e8-8e1ffe24b76a,4141,"{29198,24322,23934,24593,24616,30370,23971,2961,23967,23811,24053}"
3773428,8f559cfe-f291-4ff2-89b9-29e0c3ec8c1b,4231,"{20055,21881,43728,6826,5211,5203,8118,5503,5487,3501,4447}"
3773428,709654e3-d4e2-4180-bfcc-4b8306091cb0,4141,"{29198,24322,6579,23934,24616,30370,23971,2961,23967,23811,24053}"
3773428,e7d16d25-4728-43e4-b712-cd27b8324bc0,4231,"{20055,21881,8118,6826,5211,5203,30486,5503,5487,5477,4447}"
3773457,9d9578b5-c08c-4279-8f74-b6b1497398c1,352,"{20055,32480,5213,6826,5477,5211,5203,39073,30486,5487,5503}"
3773457,5008c221-4ae6-4f3c-b45f-151026e68e6e,442,"{40890,22029,11388,75546,6757,6799,11389,6609,6724,5217,6594}"
3773457,b110d0f0-b204-4b74-b8e9-36eda6e4336d,352,"{20055,21881,32480,6826,22390,5211,5203,39073,24841,4447,5503}"
3773466,a0b1d2b0-a39b-4ebb-ae00-193263704e9f,352,"{40890,16555,6585,24730,6805,35000,5523,47447,6609,6803,5217}"
3773466,eb5c3a04-1d28-4383-bc54-16a51963e104,4231,"{6590,6379,5213,6826,5211,5203,8118,5487,3501,30756,5503}"
3773466,9a95b3a0-1bb7-4815-bbc1-ffa29e285758,352,"{40890,16555,6585,11388,6805,24730,5523,47447,6609,6803,5217}"
3773466,95d24655-81f5-4f89-9743-168d329162a9,352,"{40890,16555,6585,11388,6805,24730,5523,47447,6609,5217,6803}"
3773466,5938b54f-64d3-4636-b2f7-e63d3d92ab1b,352,"{40890,16555,6585,11388,6805,24730,5523,47447,6609,6803,5217}"
3773466,e0ed83ba-c4bf-4989-97b0-f2f44ae91183,352,"{40890,16555,6585,11388,6805,24730,5523,47447,6609,5217,6803}"
3773466,d8b0d82b-3b9c-4124-9115-13774702723b,4231,"{6590,6379,32480,5213,5211,5203,8118,5503,3501,30756,6826}"
3773466,cb92c788-4f10-4cce-8e50-ed4bb9a4bc1e,352,"{40890,6805,11388,6585,47447,24730,5523,39598,6609,6803,5217}"
3773466,95b52782-0c0c-41f4-acdb-b9c77845540d,4231,"{40890,6805,11388,6585,24730,5523,6609,39598,5217,6724,6594}"
3773466,9faae9c8-23ea-41be-9316-e99223c645ce,4231,"{40890,6805,11388,6585,24730,5523,6609,39598,5217,6724,6594}"
3773466,3759f282-67be-42cb-8d36-f713b727f714,4231,"{40890,6805,6585,11388,24730,5523,6609,39598,5217,6724,6594}"
3773466,0f3857b2-66ef-4786-97b4-004dc80777ec,4231,"{40890,6805,11388,6585,24730,5523,6609,39598,5217,6724,6594}"
3773466,050cd9a8-7ede-4f9d-806d-cd76352c0403,4231,"{6590,6379,32480,5213,5211,5203,8118,22390,6826,30486,5503}"
3773474,ad90317e-7b7c-4a69-a0a1-6e5fea455b2d,3421,"{20055,43728,8118,6826,21881,5211,5203,30486,5503,5487,5477}"
3773474,107c4a9c-3b50-4159-b29e-9cb196823c4c,352,"{11302,6872,21225,24730,3417,11298,11296,3610,11300,17027,8540}"
3773474,7b6e0172-107f-47be-aa31-34be44431d27,4141,"{20055,21881,43728,6826,5211,5203,5503,8118,30486,5487,5477}"
3773474,34cff756-a233-4913-b521-0db28e99e584,433,"{20055,21881,32480,6826,5211,8118,22390,30486,5503,5477,4447}"
3773477,59764e6a-5b56-4d33-a2a4-3ff2a738a1bd,442,"{20055,6379,5213,6826,5211,5203,8118,5477,30486,5487,30756}"
3773477,0ddd04fc-79fe-4648-93d5-d66b6650f7ef,4231,"{4691,23522,6648,7068,11538,5214,26404,6651,6673,6658,6880}"
3773477,3c865809-9f13-49cd-bebd-d8a011b09f9d,442,"{20055,6379,5213,6826,5211,5203,8118,5477,30486,5503,5487}"
3773477,fd73027d-f6bc-43ff-8170-9f780e460114,4231,"{4691,23522,7068,6752,11538,5214,6673,6851,6648,26404,6880}"
3773477,ca952df1-417d-4703-9597-f63f57d3f8f5,4231,"{4691,23522,7068,6752,11538,5214,26404,6851,6648,6673,7910}"
3773497,0af194ba-5206-40b2-a5e9-3353177eefc3,4141,"{3509,5200,13620,5202,3804,5539,6773,5463,5574,18395,19677}"
3773497,2d42b07b-a2dd-449d-932e-665ca5155f24,343,"{20055,43728,32480,6826,21881,5211,5203,8118,5503,30486,5477}"
3773497,839bba9f-8750-4c57-91b2-337311594de9,352,"{20055,43728,32480,6826,5477,5211,5203,8118,30486,5503,5487}"
3773497,315e9b17-d9eb-4ca6-b63d-14cfc74e9ed9,352,"{20055,43728,39073,6826,6379,5211,8118,22390,5487,5503,4447}"
3773523,53fa9c1e-dd11-45c3-bfcb-206908a631e4,4231,"{20055,21881,32480,43728,5211,5203,8118,5487,30486,4447,5503}"
3773523,fe031f44-e539-4a97-82d3-0bf85d991801,433,"{32185,6670,6676,22128,3498,24921,24236,3042,6330,6582,6721}"
3773523,8336be30-6098-4b78-9391-65b2592e2546,433,"{32185,6670,6676,22128,3498,24921,47375,3042,6582,22321,6721}"
3773523,46ec2292-3f9c-4505-96d5-4c5a59d5408c,433,"{20055,21881,32480,43728,5211,6947,13599,8118,22390,4447,5503}"
3773526,4ae13b27-825c-4bfc-8139-bb3aa3a969d5,433,"{20055,43728,8118,6826,17304,5203,39073,24841,22390,5487,5503}"
3773526,75d87558-c436-4e5f-abe5-1f2ce1be12b1,442,"{6629,6618,30419,3093,6612,26387,10605,6622,6387,3265,6732}"
3773526,a6562cea-01bb-4935-8d59-c042ce4036a1,433,"{20055,43728,6826,5492,17304,8118,39073,24841,22390,5487,5503}"
3773526,962c0ae7-eda6-4a90-bfda-767080488f55,442,"{6629,30419,6615,3093,6612,26387,10605,6622,24049,3265,6732}"
3773547,20422035-9158-4f34-9740-ec288832f7da,433,"{20055,21881,43728,6826,5211,8118,30486,3501,5503,5487,4447}"
3773547,4513ce6e-6430-4ac2-a632-860f28f66d89,442,"{24211,6591,23949,6693,6830,30277,23944,23945,6581,23943,8654}"
3773547,deb16ba4-001c-4e9e-9b72-d4660d329568,433,"{20055,17304,43728,6826,5211,8118,5203,5477,22390,5487,5503}"
3773547,a946f719-cf4b-4587-b761-5509276fd6d7,4231,"{20055,17304,43728,8118,5211,5203,13599,22390,5487,5477,5503}"
3773552,7ed7116f-87de-456c-93cc-0c7c30698de1,433,"{25598,11677,21399,6603,23322,6656,6733,30483,22199,20063,23812}"
3773552,d3b8996a-0791-49fc-9d7b-ecd3f08b1d16,433,"{20055,21881,32480,6826,5211,5203,8118,30486,5503,5477,4447}"
3773552,0f89d6a0-0863-491f-95e6-48d9d5564cd3,433,"{25598,11670,21399,6603,23322,23307,6733,24055,23812,20063,3810}"
3773552,8175825a-bc74-43b9-b690-f6167b00bac6,433,"{20055,43728,32480,6826,5211,8118,6947,30486,5503,5477,5487}"
3773565,21e8b625-3428-41c9-9a23-123097f14b5e,4231,"{24140,4546,23807,24134,25702,16249,24052,24126,24144,11501,26009}"
3773565,48d929f7-34f5-4bbb-93bd-febfa94ceec8,433,"{20055,21881,43728,5492,5211,5203,8118,30486,5477,5487,5503}"
3773565,0832e91e-5a70-4b02-8877-505a20db069e,4231,"{24140,6893,23807,24134,4546,16249,24052,24126,24272,11501,24093}"
3773565,4c8f4307-2f43-4136-b8ae-9f5e4f9c99b8,433,"{20055,21881,43728,5492,5211,5203,6947,24841,22390,5487,4447}"
3773565,50114a87-db28-4cfa-a93d-b0e7a2acc77b,4231,"{24140,4546,23807,24134,24126,24052,24272,24037,6893,3666,24093}"
3773571,a489b744-478f-436c-b72b-1bfe9ce39b87,442,"{11302,12073,22020,21225,11298,23627,11301,11300,11296,29310,31235}"
3773571,ff9f7a8e-3e22-42e4-a718-1238674343ab,3421,"{20055,43728,32480,6826,21881,5211,6947,8118,5503,30486,4447}"
3773571,f2493899-fb0d-427d-b9c7-4c9b606e621f,442,"{11302,12073,22020,11300,11298,7105,3610,17027,40881,29310,11291}"
3773585,3ca68689-d1bf-4a4a-839b-77ee6ba60015,442,"{6590,21881,5213,6826,5211,5203,8118,30486,3501,30756,5503}"
3773585,eed6b579-77dd-4378-904b-9cd1758af124,433,"{3509,5202,5485,5201,3804,5539,6773,5574,5719,18395,19677}"
3773585,46fdfc27-09bf-4944-9fe0-20bb8f0a40dd,352,"{6590,21881,5213,6826,22390,8118,3501,5487,5477,4447,5503}"
3773586,7e642c09-b07a-47ae-892e-b55df07d4c18,352,"{20055,43728,5213,5492,6379,5211,5203,8118,39073,5503,5487}"
3773586,41324c0b-7147-499f-a4a5-0c27ca9eb4dd,343,"{25704,24133,24134,30081,4546,24138,16249,24052,24093,11501,26009}"
3773586,2c270a13-9592-4d06-b5a3-68ac56cae065,4141,"{20055,6379,5213,5492,5211,5203,5477,8118,30486,5487,5503}"
3773586,2c37a3ee-2220-4c07-a4f9-aa37244d995e,4231,"{20055,6379,5213,5492,5211,8118,30486,22390,5503,5477,5487}"
3773587,e66c764f-c630-41a1-ab89-e2bd699e7305,442,"{6722,6627,6634,6809,7104,6901,6863,3991,17620,11550,11671}"
3773587,7da348f5-93d7-4161-97af-ccf52ed7db2a,4231,"{6590,6379,5213,6826,21881,5203,8118,5503,30486,5477,5487}"
3773587,17ec256b-abd2-4c9f-986b-e4c9c05264b6,4231,"{6590,6379,5213,6826,21881,5203,3501,22390,5503,30756,4447}"
3773587,31dca936-87dd-47db-bb3d-1f7a914ea81e,442,"{6722,6627,6634,6809,7104,6863,6786,3991,17620,6760,6901}"
3773593,40d68363-a5b2-42b1-b9bd-d8e7c19ad977,4231,"{6590,6379,5213,6826,5211,5203,8118,5487,3501,30756,5503}"
3773593,31f408d6-6b40-4580-87f4-0484c92d1ba3,442,"{6755,6772,7030,6892,24085,16335,6595,3437,11675,6766,6402}"
3773593,6895a447-fba6-4f7b-9976-9b29258ac2c3,433,"{6755,6772,7030,6892,24085,3497,6771,6595,16335,11675,6766}"
3773597,b721672c-14e8-4275-a09d-520c50435908,343,"{32185,6676,24921,22128,6670,23212,24236,3042,6582,6685,8819}"
3773597,8e52d9b2-ea2a-4f4a-bd85-7600fa8d60e6,3421,"{20055,43728,8118,6826,21881,5211,5203,30486,5503,5487,5477}"
3773597,7c70200a-fef9-43b2-8b59-e4bbb3d02ec6,3421,"{20055,43728,32480,6826,21881,5211,8118,39073,5503,5487,5477}"
3773597,1eca88fb-435d-4231-b14b-a75e27f79bda,343,"{32185,22321,6676,22128,6330,23212,24236,3042,8819,6685,8866}"
3773597,b5d3be36-dcc0-4b15-8391-8592773df6b6,352,"{20055,43728,32480,6826,22390,5211,8118,24841,39073,5503,4447}"
3773597,8dcd2017-1a52-4fb6-b106-19245969cb0b,343,"{32185,22321,22128,10709,6330,23212,24236,3042,6906,6685,8866}"
3773625,a5f2213a-f0dd-4bb5-9c9e-f0a5ddd54b09,4231,"{6785,6821,4445,3366,6718,6701,16003,7006,5470,6616,20033}"
3773625,91d0dad0-46d2-4dcd-9859-568db77c58b4,352,"{20055,43728,5213,6826,21881,5211,5203,8118,30486,5503,5477}"
3773625,f8a64c12-b19f-4f18-83af-cf3b649f36d8,4231,"{6785,6821,4445,8572,6718,6701,16003,6301,5470,7022,20033}"
3773631,c0c95230-0692-484e-af44-af73b2897712,4231,"{16309,23522,6648,6752,11538,42282,5563,6851,2948,6695,11391}"
3773631,3637e881-5297-496e-b1f4-9b5917d5c66f,433,"{20055,43728,32480,6826,5211,5203,6947,24841,5477,4447,5487}"
3773631,80963c76-5141-4e56-b49d-0f5fc0a2631c,4231,"{20055,43728,8118,6826,5211,5203,30486,5477,5503,22390,5487}"
3773631,90e5633e-3e63-44bc-b34a-46f4ac8e0cdf,4231,"{20055,43728,6826,5492,5211,8118,30486,5477,5503,22390,5487}"
3773656,d4d0bacd-5c2f-4f08-8cd9-625de01abd3e,352,"{6378,6376,5259,6790,3308,5633,5199,6840,6381,6377,12041}"
3773656,9740c515-1b3f-4a66-a767-f386b6354f33,4231,"{20055,6379,5213,6826,5211,6947,8118,5477,5503,30486,5487}"
3773656,317e0b38-ab60-415c-969b-2f159b6e0b44,4231,"{20055,21881,8118,6826,5211,6379,6947,5477,5503,3501,5487}"
3773656,9ca1efaa-bcad-46cb-ad5e-28b9d4778d34,352,"{6378,6376,5259,6790,3308,5633,5199,6589,6381,5198,3245}"
3773656,675cd268-6dfe-47f1-8d82-48a109ae366c,4141,"{20055,21881,8118,6826,5211,6379,22390,5503,3501,5477,4447}"
3773660,475f697d-0c3d-4d61-ac0b-1203d1a27a71,4231,"{20055,21881,32480,6826,5211,5203,8118,5487,3501,4447,5503}"
3773660,89af0e83-2fd9-4802-a356-b4928c3b4ab9,442,"{23344,6672,6682,6592,23948,17303,23966,32673,11669,30593,6684}"
3773660,022e15a0-57a7-4f15-ba4a-12c510d9e644,4231,"{20055,21881,32480,6826,5211,5203,8118,5503,5487,3501,4447}"
3773660,1ffa29a1-9266-4b1d-99cb-a87c0ac1341c,343,"{20055,32480,5492,6826,21881,5211,30486,8118,5503,22390,4447}"
3773661,3a52e732-078b-44af-98af-9ce42a6c5def,352,"{20055,43728,5213,6826,6379,5211,5203,8118,30486,5503,5487}"
3773661,9abef9be-db2a-4ad6-ba06-0e0578b7a1a6,433,"{6722,6627,6634,35287,17620,6681,13599,6901,71519,31090,6611}"
3773661,59f95c8d-ccab-47a9-abb7-decd51fb765e,352,"{20055,43728,32480,8118,6379,5211,5203,39073,30486,5503,5487}"
3773661,69ba94b2-1ab5-4aa1-9fc6-d40792b6e078,352,"{20055,8118,32480,5492,22390,5211,5203,39073,30486,5503,5487}"
3773665,0f7899bf-6895-4953-974d-cdbc06d04fd5,442,"{24211,6591,24212,23950,33339,12419,30277,23947,23943,6930,24315}"
3773665,169aa423-72a2-431c-8dc9-132edbfa893a,352,"{20055,43728,6826,5492,21881,5211,5203,8118,30486,5503,5487}"
3773665,cdf7db65-c66a-4236-babc-410913c5bcb0,433,"{20055,21881,43728,6826,5211,5203,8118,30486,5477,5487,5503}"
3773672,4680407b-13c5-4bbc-ad38-0ee780b866d6,4231,"{6590,6379,32480,5213,5211,5203,8118,5487,3501,30756,5503}"
3773672,05ddae35-6738-4e9f-82d6-3818d157d431,433,"{6785,6821,4445,3366,19597,16003,5470,6701,4345,7022,20033}"
3773672,99911264-a81a-4eb0-9d26-b011a42510d1,433,"{6785,6821,4445,3366,19597,16003,5470,6701,7022,4345,20033}"
3773689,af62529a-c9d9-4beb-a7f1-fba8e2848062,442,"{6755,21081,7030,6892,3515,16335,3721,6595,6771,6766,6402}"
3773689,c51375e2-1c7c-4bd0-81ec-d47771f684f4,352,"{20055,43728,5213,6826,21881,5211,5203,8118,30486,5503,5487}"
3773689,84ed3498-b0c6-4875-82bc-b64798bc9c2f,352,"{20055,32480,5213,6826,43728,5211,8118,6379,39073,5503,5477}"
3773689,df60cf75-d51c-425d-a8e1-3fb5c55593bd,442,"{6755,6772,21081,6892,24085,50494,3437,6595,11675,6766,6771}"
3773695,527bfacc-ee8f-4720-b7c2-4e7e04910871,352,"{8652,6746,35641,6587,22107,6596,6797,6583,24267,6297,4367}"
3773695,bb1a30c7-8dc2-41c9-a2b4-9c02b6c5c183,352,"{20055,32480,5213,6826,21881,5211,5203,8118,30486,5503,5487}"
3773695,7ea2e17a-59b7-492e-b9f8-a41c65d90089,442,"{8652,22107,6746,4267,6596,31931,6797,6583,4367,6401,6297}"
